eventdate,street,lat,long,x,y
08/01/2013,CLIFTON GARDENS,51.525238,-0.1801477,526347,182271
08/01/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
08/01/2013,PRINCE CONSORT ROAD,51.49998,-0.1755408,526737,179470
08/01/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
08/01/2013,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
08/01/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
08/01/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
08/01/2013,WARDOUR STREET,51.51233,-0.1329589,529657,180918
08/01/2013,WOODFIELD ROAD,51.522953,-0.2010112,524906,181981
19/07/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
19/07/2012,INVERNESS TERRACE,51.512222,-0.1863594,525952,180813
19/07/2012,NOEL STREET,51.514824,-0.137195,529356,181188
19/07/2012,Not Recorded,0.0,0.0,0,0
19/07/2012,PORTNALL ROAD,51.531013,-0.2041248,524668,182872
19/07/2012,REGENCY STREET,51.49346,-0.1322999,529756,178820
19/07/2012,THIRD AVENUE,51.530933,-0.2093684,524305,182854
19/07/2012,WATERLOO BRIDGE,51.506084,-0.1147406,530939,180256
18/04/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
18/04/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
18/04/2013,ECCLESTON STREET,51.49477,-0.1485436,528625,178937
18/04/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
18/04/2013,ROSSMORE ROAD,51.52404,-0.1673655,527237,182160
18/04/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
18/04/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
18/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
18/04/2013,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
18/04/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
06/07/2012,CARLISLE PLACE,51.495937,-0.1414665,529113,179080
06/07/2012,CATO STREET,51.51758,-0.1644888,527455,181446
06/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
11/01/2013,ARGYLL STREET,51.51401,-0.1402549,529146,181092
11/01/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
11/01/2013,PALL MALL,51.50619,-0.135376,529507,180231
11/01/2013,RAMILLIES STREET,51.51447,-0.1385788,529261,181146
11/01/2013,WHITEHALL,51.505646,-0.1266961,530111,180185
14/05/2012,DOUGLAS STREET,51.49138,-0.1336281,529670,178587
14/05/2012,HARROW ROAD,51.52653,-0.2079486,524415,182367
14/05/2012,Not Recorded,0.0,0.0,0,0
14/05/2012,OLD PYE STREET,51.497536,-0.1323392,529742,179274
03/06/2012,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
03/06/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
17/08/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
17/08/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
17/08/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
17/08/2013,VICTORIA SQUARE,51.49822,-0.1446298,528887,179328
08/04/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
08/04/2013,HYDE PARK SQUARE,51.514107,-0.1700619,527078,181050
08/04/2013,LOWER BELGRAVE STREET,51.496597,-0.1480092,528657,179142
08/04/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
31/08/2013,ASHLEY PLACE,51.496082,-0.141601,529103,179096
31/08/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
31/08/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
31/08/2013,ST MARY'S SQUARE,51.520485,-0.1765628,526609,181748
31/08/2013,WARWICK ROW,51.497925,-0.1431145,528993,179298
22/10/2012,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
22/10/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
22/10/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
22/10/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
22/10/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
22/10/2012,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
22/10/2012,ELIZABETH STREET,51.493107,-0.149751,528546,178750
22/10/2012,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
22/10/2012,LONG ACRE,51.513268,-0.1241002,530269,181038
22/10/2012,MARBLE ARCH,51.513344,-0.1590076,527847,180985
22/10/2012,PRAED STREET,51.515957,-0.1749476,526734,181248
25/06/2012,GREAT PORTLAND STREET,51.519096,-0.1422818,528991,181654
25/06/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
25/06/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
14/09/2012,BERWICK STREET,51.513866,-0.1351638,529500,181085
14/09/2012,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
14/09/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
14/09/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
14/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
14/09/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
14/09/2012,Not Recorded,0.0,0.0,0,0
14/09/2012,QUEEN'S MEWS,51.513115,-0.1901732,525685,180905
14/09/2012,RICHMOND MEWS,51.51411,-0.1336617,529603,181114
14/09/2012,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
14/09/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
05/08/2013,CRANBOURN ALLEY,51.51092,-0.1287074,529956,180769
05/08/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
05/08/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
05/08/2013,STRAND,51.51249,-0.1159893,530834,180966
05/08/2013,WARDOUR STREET,51.51233,-0.1329589,529657,180918
30/01/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
30/01/2013,ECCLESTON STREET,51.49477,-0.1485436,528625,178937
30/01/2013,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
30/01/2013,ST GEORGE'S DRIVE,51.48896,-0.1398633,529244,178307
30/01/2013,ST VINCENT STREET,51.518814,-0.1529308,528253,181604
30/01/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
07/06/2012,JERMYN STREET,51.507893,-0.1383138,529298,180415
07/06/2012,Not Recorded,0.0,0.0,0,0
07/06/2012,PARK ROAD,51.529495,-0.1671315,527238,182766
07/05/2012,Not Recorded,0.0,0.0,0,0
30/11/2012,ASHLEY PLACE,51.496082,-0.141601,529103,179096
30/11/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
30/11/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
30/11/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
30/11/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
30/11/2012,BULLEID WAY,51.493763,-0.1455167,528838,178831
30/11/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
30/11/2012,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
30/11/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
30/11/2012,SEYMOUR PLACE,51.52054,-0.1638199,527493,181776
30/11/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
30/11/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
30/11/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
28/10/2012,NEW ROW,51.511032,-0.12706,530070,180784
27/08/2012,CHEPSTOW ROAD,51.51568,-0.195259,525325,181182
27/08/2012,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
27/08/2012,LOWNDES SQUARE,51.50125,-0.1584503,527919,179641
27/08/2012,NEWTON ROAD,51.51594,-0.1930866,525475,181215
27/08/2012,PORCHESTER GARDENS,51.513706,-0.1891541,525754,180973
27/08/2012,ST LUKE'S ROAD,51.52021,-0.2033968,524748,181672
27/08/2012,TAVISTOCK CRESCENT,51.520363,-0.200926,524919,181693
27/08/2012,TAVISTOCK ROAD,51.519913,-0.2021401,524836,181641
27/08/2012,WESTBOURNE BRIDGE,51.51824,-0.1830932,526162,181488
27/08/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
15/02/2013,ALBEMARLE STREET,51.508663,-0.1415104,529074,180495
15/02/2013,CHILTERN STREET,51.51964,-0.1552036,528093,181692
15/02/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
15/02/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
15/02/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
15/02/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
08/12/2012,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
26/12/2012,ORANGE STREET,51.509495,-0.1299477,529874,180608
26/12/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
26/12/2012,ST MARTIN'S STREET,51.509495,-0.1299477,529874,180608
22/08/2013,BAKER STREET,51.51945,-0.156278,528019,181669
22/08/2013,DORSET STREET,51.519207,-0.1578158,527913,181639
22/08/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
22/08/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
22/08/2013,GROSVENOR PLACE,51.500652,-0.1497466,528525,179590
22/08/2013,PADDINGTON STREET,51.520657,-0.1539374,528178,181807
22/08/2013,PORTMAN SQUARE,51.515068,-0.1565416,528013,181181
22/08/2013,RUPERT STREET,51.511482,-0.1330534,529653,180823
22/08/2013,SEYMOUR PLACE,51.52054,-0.1638199,527493,181776
22/08/2013,WARDOUR STREET,51.51233,-0.1329589,529657,180918
22/08/2013,WARWICK SQUARE,51.49019,-0.1424638,529060,178439
22/08/2013,WIGMORE STREET,51.5158,-0.1521593,528315,181270
15/01/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
15/01/2013,CHIPPENHAM MEWS,51.523846,-0.1975884,525141,182086
15/01/2013,CRAVEN ROAD,51.51446,-0.1776517,526550,181077
15/01/2013,CRAVEN TERRACE,51.51236,-0.1781969,526518,180842
15/01/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
15/01/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
15/01/2013,HORMEAD ROAD,51.523323,-0.2017606,524853,182021
15/01/2013,INVERNESS MEWS,51.512173,-0.1871396,525898,180806
15/01/2013,VINCENT STREET,51.492977,-0.1311859,529835,178769
25/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
25/07/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
25/07/2013,EBURY STREET,51.493305,-0.1502891,528508,178772
25/07/2013,ECCLESTON STREET,51.49477,-0.1485436,528625,178937
25/07/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
25/07/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
25/07/2013,HYDE PARK CORNER,51.503048,-0.1521999,528348,179852
25/07/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
25/07/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
15/03/2013,CASTLE LANE,51.49843,-0.139204,529263,179361
15/03/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
15/03/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
15/03/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
15/03/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
15/03/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
15/03/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
01/06/2012,EBURY STREET,51.493305,-0.1502891,528508,178772
01/06/2012,LEDBURY ROAD,51.517757,-0.2005963,524949,181404
01/06/2012,LOWER BELGRAVE STREET,51.496597,-0.1480092,528657,179142
01/06/2012,Not Recorded,0.0,0.0,0,0
01/06/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
11/07/2012,COVENTRY STREET,51.510105,-0.1334536,529629,180669
11/07/2012,GEORGE STREET,51.517452,-0.1553787,528087,181448
11/07/2012,Not Recorded,0.0,0.0,0,0
11/07/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
11/07/2012,WINDSOR PLACE,51.495216,-0.1380958,529349,179006
30/04/2012,ARTESIAN ROAD,51.51562,-0.1961116,525266,181174
30/04/2012,CHURTON STREET,51.491356,-0.1390022,529297,178575
30/04/2012,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
30/04/2012,Not Recorded,0.0,0.0,0,0
31/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
31/05/2013,CHURTON STREET,51.491356,-0.1390022,529297,178575
31/05/2013,HARROW ROAD,51.52653,-0.2079486,524415,182367
31/05/2013,LONGMOORE STREET,51.492905,-0.1396595,529247,178746
31/05/2013,MARBLE ARCH,51.513344,-0.1590076,527847,180985
31/05/2013,OXENDON STREET,51.510296,-0.1322928,529709,180693
31/05/2013,PARK ROAD,51.529495,-0.1671315,527238,182766
31/05/2013,PENFOLD PLACE,51.521122,-0.170337,527039,181830
31/05/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
31/05/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
31/05/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
31/05/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
06/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
06/07/2013,DORSET STREET,51.519207,-0.1578158,527913,181639
06/07/2013,LUXBOROUGH STREET,51.52266,-0.1542456,528151,182029
06/07/2013,MANCHESTER STREET,51.518444,-0.1538684,528189,181561
06/07/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
06/07/2013,PORTMAN CLOSE,51.516697,-0.1567207,527996,181362
07/03/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
07/03/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
07/03/2013,CUMBERLAND STREET,51.48857,-0.1441861,528945,178256
07/03/2013,HANWAY STREET,51.509796,-0.1279754,530010,180645
07/03/2013,JERMYN STREET,51.507893,-0.1383138,529298,180415
07/03/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
07/03/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
11/12/2012,ALDRIDGE ROAD VILLAS,51.51832,-0.1994932,525024,181468
11/12/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
11/12/2012,HAYMARKET,51.510117,-0.1333568,529636,180671
11/12/2012,JERMYN STREET,51.507893,-0.1383138,529298,180415
11/12/2012,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
11/12/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
11/12/2012,WESTBOURNE PARK PASSAGE,51.518177,-0.1934737,525442,181463
23/08/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
23/08/2012,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
23/08/2012,CASTLE LANE,51.49843,-0.139204,529263,179361
23/08/2012,HATHERLEY STREET,51.493114,-0.1370003,529431,178774
23/08/2012,PALACE PLACE,51.499046,-0.1425357,529030,179424
23/08/2012,PALACE STREET,51.496956,-0.139264,529263,179197
23/08/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
23/08/2012,VAUXHALL BRIDGE,51.488647,-0.129375,529973,178291
24/07/2013,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
24/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
24/07/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
24/07/2013,Not Recorded,51.535774,-0.1711766,526940,183458
24/07/2013,ORSETT TERRACE,51.517742,-0.1842952,526080,181430
24/07/2013,PADDINGTON STREET,51.520657,-0.1539374,528178,181807
24/07/2013,PORTER STREET,51.52162,-0.1564786,527999,181910
24/07/2013,ST ALBAN'S STREET,51.50925,-0.133373,529637,180575
24/07/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
24/07/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
24/07/2013,WILCOX PLACE,51.49671,-0.1370696,529416,179174
01/03/2013,EDGWARE ROAD,51.517857,-0.1671549,527269,181472
01/03/2013,FRITH STREET,51.514004,-0.1317807,529734,181106
01/03/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
01/03/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
01/03/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
05/05/2012,GREEK STREET,51.51426,-0.1310207,529786,181136
05/05/2012,Not Recorded,0.0,0.0,0,0
02/03/2013,OXFORD STREET,51.51545,-0.1406854,529112,181251
02/03/2013,RUPERT STREET,51.511482,-0.1330534,529653,180823
20/07/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
20/07/2012,CASTLE LANE,51.49843,-0.139204,529263,179361
20/07/2012,FORSET STREET,51.51656,-0.1643671,527466,181333
20/07/2012,Not Recorded,0.0,0.0,0,0
20/07/2012,SHAVER'S PLACE,51.509686,-0.1328365,529673,180624
20/07/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
10/06/2012,DUCK LANE,51.51399,-0.134808,529524,181099
24/07/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
24/07/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
24/07/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
24/07/2012,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
24/07/2012,HOP GARDENS,51.51073,-0.1257897,530159,180753
24/07/2012,PRAED STREET,51.515957,-0.1749476,526734,181248
24/07/2012,ST JAMES'S MARKET,51.50925,-0.133373,529637,180575
24/07/2012,STRAND,51.51,-0.1257437,530373,180503
24/07/2012,WATERLOO BRIDGE,51.506084,-0.1147406,530939,180256
24/07/2012,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
02/09/2012,ARTESIAN ROAD,51.51562,-0.1961116,525266,181174
02/09/2012,CHEPSTOW ROAD,51.51568,-0.195259,525325,181182
02/09/2012,CLIFTON PLACE,51.513508,-0.1734238,526846,180978
02/09/2012,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
07/11/2012,BELL STREET,51.52132,-0.1680803,527195,181856
07/11/2012,BROAD SANCTUARY,51.499565,-0.1293458,529944,179505
07/11/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
07/11/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
07/11/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
07/11/2012,GUILDHOUSE STREET,51.492256,-0.1412849,529136,178671
07/11/2012,MELCOMBE PLACE,51.52232,-0.1624039,527586,181977
07/11/2012,Not Recorded,0.0,0.0,0,0
07/11/2012,PARLIAMENT SQUARE,51.5002,-0.1262508,530157,179581
07/11/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
07/11/2012,VAUXHALL BRIDGE,51.488647,-0.129375,529973,178291
07/11/2012,WARWICK WAY,51.490376,-0.1462504,528797,178453
07/11/2012,WHITEHALL,51.505646,-0.1266961,530111,180185
07/11/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
18/11/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
18/11/2012,GILLINGHAM ROW,51.49408,-0.1407208,529170,178875
18/11/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
18/11/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
02/05/2013,GLOUCESTER PLACE,51.5191,-0.1584399,527870,181626
02/05/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
02/05/2013,NEATHOUSE PLACE,51.49457,-0.1421307,529071,178927
02/05/2013,ST GEORGE'S SQUARE,51.485893,-0.1335929,529688,177977
02/05/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
02/05/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
02/05/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
02/05/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
17/04/2013,CARLISLE PLACE,51.495937,-0.1414665,529113,179080
17/04/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
17/04/2013,PARK LANE,51.506317,-0.1523064,528332,180215
17/04/2013,ST GEORGE'S DRIVE,51.48896,-0.1398633,529244,178307
17/04/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
17/04/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
17/04/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
13/02/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
13/02/2013,CRAWFORD PLACE,51.517654,-0.1666707,527303,181451
13/02/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
13/02/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
13/02/2013,GREAT CUMBERLAND PLACE,51.514194,-0.1593441,527821,181079
13/02/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
13/02/2013,HAYMARKET,51.510117,-0.1333568,529636,180671
13/02/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
13/02/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
13/02/2013,SHERWOOD STREET,51.510372,-0.1352728,529502,180696
13/02/2013,TAVISTOCK CRESCENT,51.520363,-0.200926,524919,181693
13/02/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
13/02/2013,WESTBOURNE PARK VILLAS,51.518692,-0.1889706,525753,181528
13/02/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
30/05/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
30/05/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
30/05/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
30/05/2012,BULLEID WAY,51.493763,-0.1455167,528838,178831
30/05/2012,CARLTON HILL,51.536186,-0.1821621,526177,183485
30/05/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
30/05/2012,ELIZABETH STREET,51.493107,-0.149751,528546,178750
30/05/2012,Not Recorded,0.0,0.0,0,0
30/05/2012,PALL MALL,51.50619,-0.135376,529507,180231
30/05/2012,PENFOLD PLACE,51.521122,-0.170337,527039,181830
30/05/2012,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
30/05/2012,THORNGATE ROAD,51.52552,-0.1930613,525451,182280
30/05/2012,WESTBOURNE PARK VILLAS,51.518692,-0.1889706,525753,181528
30/05/2012,WHITEHALL,51.505646,-0.1266961,530111,180185
09/05/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
09/05/2012,EBURY BRIDGE ROAD,51.488445,-0.1507495,528490,178230
09/05/2012,ECCLESTON PLACE,51.49433,-0.1473808,528707,178891
09/05/2012,Not Recorded,0.0,0.0,0,0
09/05/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
09/05/2012,WARWICK AVENUE,51.523655,-0.1851843,526002,182086
26/07/2013,BERWICK STREET,51.513866,-0.1351638,529500,181085
26/07/2013,BOURCHIER STREET,51.512947,-0.1328859,529660,180986
26/07/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
26/07/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
26/07/2013,HILL ROAD,51.532055,-0.1796162,526365,183030
26/07/2013,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
26/07/2013,NORRIS STREET,51.50922,-0.1324238,529703,180573
26/07/2013,Not Recorded,0.0,0.0,0,0
30/07/2013,ASHLEY PLACE,51.496082,-0.141601,529103,179096
30/07/2013,CHEPSTOW ROAD,51.51568,-0.195259,525325,181182
30/07/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
30/07/2013,GROSVENOR PLACE,51.500652,-0.1497466,528525,179590
30/07/2013,PORTMAN SQUARE,51.515068,-0.1565416,528013,181181
30/07/2013,REGENT STREET,51.516247,-0.1423526,528994,181336
30/07/2013,ST ALBAN'S STREET,51.50925,-0.133373,529637,180575
30/07/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
29/10/2012,LISLE STREET,51.511753,-0.1293796,529907,180860
29/10/2012,ORANGE STREET,51.509495,-0.1299477,529874,180608
29/10/2012,RUPERT STREET,51.511482,-0.1330534,529653,180823
29/10/2012,ST JAMES'S MARKET,51.50925,-0.133373,529637,180575
29/10/2012,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
03/11/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
03/11/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
03/11/2012,GUILDHOUSE STREET,51.492256,-0.1412849,529136,178671
19/02/2013,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
19/02/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
19/02/2013,DUKE OF WELLINGTON PLACE,51.5025,-0.1498459,528513,179795
19/02/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
19/02/2013,HARROW ROAD,51.52653,-0.2079486,524415,182367
19/02/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
19/02/2013,Not Recorded,0.0,0.0,0,0
19/02/2013,RANELAGH BRIDGE,51.518288,-0.1858446,525971,181488
19/02/2013,TALBOT ROAD,51.51696,-0.1990566,525058,181318
